originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
5]w8g?WJ1Ba,0,0,-2,0,2,0,0,18.49560523119078,WJBwga581]?,-18.49560523119078,0,0,2,0,-2,0,0,12,-12,12,-12,12,-12,12,6,3,3
4xi81n$5H[3,0,0,-2,0,1,1,0,16.758639637024572,Hxin48153$[,-16.758639637024572,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,12,4,5,3
4wf:37~bXWI,0,0,-2,0,0,0,-2,18.49560523119078,XWIwfb437:~,-18.49560523119078,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,12,6,3,3
2w#gR8N&kgH,0,0,-3,1,1,0,-1,18.08056773191194,RNHwgkg28#&,-18.08056773191194,0,0,3,-1,-1,0,1,12,-12,12,-12,12,-12,12,7,2,3
2sgk^`Q25bp,0,0,-2,0,1,0,-1,16.758639637024572,Qsgkbp225^`,-16.758639637024572,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,12,6,3,3
2c=rh4uG^6a,0,0,-2,1,1,0,0,16.758639637024572,Gcrhua246=^,-16.758639637024572,0,0,2,-1,-1,0,0,12,-12,12,-12,12,-12,12,6,3,3
1rj}{22OB12,0,0,-1,0,1,0,0,17.343602137745734,OBrj12212}{,-17.343602137745734,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,12,4,5,3
0t*w#33P3oF,0,0,-2,0,1,0,-1,18.08056773191194,PFtwo0333*#,-18.08056773191194,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,12,5,4,3
0l:DucTW1@I,0,0,-2,0,0,0,-2,18.08056773191194,DTWIluc01:@,-18.08056773191194,0,0,2,0,0,0,2,9,-9,9,-9,9,-9,12,7,2,3
0d0)!vDQ1lC,0,0,-1,0,2,0,1,18.49560523119078,DQCdvl001)!,-18.49560523119078,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,12,6,3,3
==6uxwnDjsc,1,-1,-1,1,0,0,0,13.951284714966974,Duxwnjsc6==,-13.951284714966974,-1,1,1,-1,0,0,0,3,-3,3,-3,3,-3,12,8,1,3
<2lau$31L5h,1,-1,-2,0,1,0,-1,17.08056773191194,Llauh2315<$,-17.08056773191194,-1,1,2,0,-1,0,1,9,-9,9,-9,9,-9,12,5,4,3
+h01xqXn^6A,1,-1,-1,0,1,0,0,18.08056773191194,XAhxqn016+^,-18.08056773191194,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,12,6,3,3
_g5q24n!nPW,1,-1,-2,0,1,0,-1,18.08056773191194,PWgqnn524_!,-18.08056773191194,-1,1,2,0,-1,0,1,12,-12,12,-12,12,-12,12,6,3,3
[f47a$NKRd2,1,-1,-2,0,1,1,0,18.49560523119078,NKRfad472[$,-18.49560523119078,-1,1,2,0,-1,-1,0,9,-9,9,-9,9,-9,12,6,3,3
[)u166sL6o2,1,-1,-1,1,1,1,2,16.758639637024572,Luso16662[),-16.758639637024572,-1,1,1,-1,-1,-1,-2,9,-9,9,-9,9,-9,12,4,5,3
;u5vm3'p8WO,1,-1,-1,0,2,0,1,18.08056773191194,WOuvmp538;',-18.08056773191194,-1,1,1,0,-2,0,-1,12,-12,12,-12,12,-12,12,6,3,3
%ft24oV8SeT,1,0,0,0,1,0,2,18.08056773191194,VSTftoe248%,-18.08056773191194,-1,0,0,0,-1,0,-2,9,-9,9,-9,9,-9,12,7,3,2
y/[773d7x7Nl,0,0,-1,0,1,1,1,18.45907935516567,Nydxl77377/[,-18.45907935516567,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,5,5,3
wd18f`0Vp70!,0,0,0,0,2,0,2,18.45907935516567,Vwdfp18070`!,-18.45907935516567,0,0,0,0,-2,0,-2,6,-6,6,-6,6,-6,13,5,5,3
w32&3^i0W1uU,0,0,-1,0,1,1,1,19.45907935516567,WUwiu32301&^,-19.45907935516567,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,5,5,3
w01{812yF|51,0,0,-1,1,0,0,0,16.651724433108058,Fwy0181251{|,-16.651724433108058,0,0,1,-1,0,0,0,3,-3,3,-3,3,-3,13,3,7,3
vm5$pcKC;J7F,0,0,-2,0,1,0,-1,19.781007450053025,KCJFvmpc57$;,-19.781007450053025,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,13,8,2,3
v2w>gf5vB0-6,0,0,-1,1,2,0,2,18.45907935516567,Bvwgfv2506>-,-18.45907935516567,0,0,1,-1,-2,0,-2,9,-9,9,-9,9,-9,13,6,4,3
u\dp2@1NKjF1,0,0,-1,0,1,1,1,20.196044949331878,NKFudpj211\@,-20.196044949331878,0,0,1,0,-1,-1,-1,6,-6,6,-6,6,-6,13,7,3,3
p]2>5aDMYOht,0,0,-1,0,0,0,-1,19.781007450053025,DMYOpaht25]>,-19.781007450053025,0,0,1,0,0,0,1,3,-3,3,-3,3,-3,13,8,2,3
n-bm305>DSqn,0,0,-1,0,0,0,-1,19.45907935516567,DSnbmqn305->,-19.45907935516567,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,13,7,3,3
"n0.140,DBRs6",0,0,-2,0,0,0,-2,19.45907935516567,"DBRns01406.,",-19.45907935516567,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,13,5,5,3
mn<)08cuMh6q,0,0,-1,1,1,-1,0,17.87411685444451,Mmncuhq086<),-17.87411685444451,0,0,1,-1,-1,1,0,6,-6,6,-6,6,-6,13,7,3,3
ja[*8kAHC6O5,0,0,-1,0,1,-1,-1,20.196044949331878,AHCOjak865[*,-20.196044949331878,0,0,1,0,-1,1,1,6,-6,6,-6,6,-6,13,7,3,3
i81_jL0BG$63,0,0,-1,0,1,1,1,19.45907935516567,LBGij81063_$,-19.45907935516567,0,0,1,0,-1,-1,-1,6,-6,6,-6,6,-6,13,5,5,3
i81:fE}sKX0a,0,0,-2,1,1,0,0,20.196044949331878,EKXifsa810:},-20.196044949331878,0,0,2,-1,-1,0,0,9,-9,9,-9,9,-9,13,7,3,3
i0b!4vHJl*5J,0,0,-1,0,1,1,1,20.196044949331878,HJJibvl045!*,-20.196044949331878,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,7,3,3
h1v2p}jTu#A1,0,0,-1,0,1,0,0,19.45907935516567,TAhvpju121}#,-19.45907935516567,0,0,1,0,-1,0,0,12,-12,12,-12,12,-12,13,7,3,3
g6m{14e)HN4G,0,0,-1,0,2,1,2,20.196044949331878,HNGgme6144{),-20.196044949331878,0,0,1,0,-2,-1,-2,12,-12,12,-12,12,-12,13,6,4,3
f$w7x63{M64P,0,0,-1,-1,2,0,0,19.45907935516567,MPfwx76364${,-19.45907935516567,0,0,1,1,-2,0,0,12,-12,12,-12,12,-12,13,5,5,3
do|48n}7Ow5N,0,0,-2,-1,1,-1,-3,19.781007450053025,ONdonw4875|},-19.781007450053025,0,0,2,1,-1,1,3,9,-9,9,-9,9,-9,13,6,4,3
d51)u4;X3wrf,0,0,-2,0,1,1,0,18.45907935516567,Xduwrf5143);,-18.45907935516567,0,0,2,0,-1,-1,0,9,-9,9,-9,9,-9,13,6,4,3
"c3:,dtP1E5NL",0,0,-1,0,1,1,1,20.196044949331878,"PENLcdt315:,",-20.196044949331878,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,7,3,3
b@w.7My088b3,0,0,-1,0,1,0,0,18.45907935516567,Mbwyb70883@.,-18.45907935516567,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,13,5,5,3
at6/7%64XVDI,0,0,-1,0,0,-1,-2,19.781007450053025,XVDIat6764/%,-19.781007450053025,0,0,1,0,0,1,2,3,-3,3,-3,3,-3,13,6,4,3
8o8n:)JS5Vi7,0,0,-1,0,2,0,1,20.196044949331878,JSVoni8857:),-20.196044949331878,0,0,1,0,-2,0,-1,12,-12,12,-12,12,-12,13,6,4,3
8n$#1aJ0PR0m,0,0,-1,0,1,1,1,20.196044949331878,JPRnam8100$#,-20.196044949331878,0,0,1,0,-1,-1,-1,12,-12,12,-12,12,-12,13,6,4,3
6n04%Ei'Hm3V,0,0,-2,-1,2,0,-1,20.196044949331878,EHVnim6043%',-20.196044949331878,0,0,2,1,-2,0,1,12,-12,12,-12,12,-12,13,6,4,3
6h^xi+K1f4Eu,0,0,-2,-1,1,1,-1,19.45907935516567,KEhxifu614^+,-19.45907935516567,0,0,2,1,-1,-1,1,15,-15,15,-15,15,-15,13,7,3,3
6f+#1yj70KbQ,0,0,-1,0,1,1,1,19.781007450053025,KQfyjb6170+#,-19.781007450053025,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,6,4,3
61pf{&4Q223l,0,0,-1,0,1,0,0,17.87411685444451,Qpfl614223{&,-17.87411685444451,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,13,4,6,3
5|~7erw43A2q,0,0,-1,0,1,0,0,18.45907935516567,Aerwq57432|~,-18.45907935516567,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,13,5,5,3
5.bs1jyCf3O<,0,0,0,0,1,0,1,19.45907935516567,CObsjyf513.<,-19.45907935516567,0,0,0,0,-1,0,-1,9,-9,9,-9,9,-9,13,7,3,3
4ndc6&2/B8XL,0,0,-1,0,2,0,1,20.196044949331878,BXLndc4628&/,-20.196044949331878,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,13,6,4,3
4m_hv6$d8lAX,0,0,-2,0,1,0,-1,19.45907935516567,AXmhvdl468_$,-19.45907935516567,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,13,7,3,3
4]f`q17RBEO4,0,0,-1,0,1,0,0,19.781007450053025,RBEOfq4174]`,-19.781007450053025,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,13,6,4,3
3q6`56TM)DGF,0,0,-2,1,1,0,0,18.45907935516567,TMDGFq3656`),-18.45907935516567,0,0,2,-1,-1,0,0,9,-9,9,-9,9,-9,13,6,4,3
3g1g73t<oM)J,0,0,-1,0,1,0,0,19.781007450053025,MJggto3173<),-19.781007450053025,0,0,1,0,-1,0,0,15,-15,15,-15,15,-15,13,6,4,3
3-b7d2B1;M6e,0,0,-2,-1,2,1,0,19.45907935516567,BMbde37216-;,-19.45907935516567,0,0,2,1,-2,-1,0,15,-15,15,-15,15,-15,13,5,5,3
35ogi78>e&C4,0,0,-1,0,1,0,0,18.45907935516567,Cogie35784>&,-18.45907935516567,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,13,5,5,3
34e?4;7k0FH4,0,0,-1,0,1,1,1,18.45907935516567,FHek344704?;,-18.45907935516567,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,13,4,6,3
2n:!8030QNJu,0,0,-1,0,0,0,-1,19.45907935516567,QNJnu28030:!,-19.45907935516567,0,0,1,0,0,0,1,6,-6,6,-6,6,-6,13,5,5,3
2'l6x7)tye6Y,0,0,-2,0,2,0,0,18.45907935516567,Ylxtye2676'),-18.45907935516567,0,0,2,0,-2,0,0,12,-12,12,-12,12,-12,13,6,4,3
2d=ngvlU00_r,0,0,-1,1,0,0,0,17.87411685444451,Udngvlr200=_,-17.87411685444451,0,0,1,-1,0,0,0,9,-9,9,-9,9,-9,13,7,3,3
27j5(xPHN$LD,0,0,-2,1,1,0,0,19.45907935516567,PHNLDjx275($,-19.45907935516567,0,0,2,-1,-1,0,0,9,-9,9,-9,9,-9,13,7,3,3
1k1~!of6I15Y,0,0,-1,-1,2,0,0,19.45907935516567,IYkof11615~!,-19.45907935516567,0,0,1,1,-2,0,0,12,-12,12,-12,12,-12,13,5,5,3
1g25_3A$IFbN,0,0,-2,0,1,0,-1,19.781007450053025,AIFNgb1253_$,-19.781007450053025,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,13,6,4,3
0j36-sL)CHNC,0,0,-2,1,1,0,0,19.45907935516567,LCHNCjs036-),-19.45907935516567,0,0,2,-1,-1,0,0,9,-9,9,-9,9,-9,13,7,3,3
07i<{wuV5weo,0,0,-1,1,1,0,1,17.87411685444451,Viwuweo075<{,-17.87411685444451,0,0,1,-1,-1,0,-1,9,-9,9,-9,9,-9,13,7,3,3
~<0rs5scm8pJ,1,-1,0,1,1,0,2,17.87411685444451,Jrsscmp058~<,-17.87411685444451,-1,1,0,-1,-1,0,-2,9,-9,9,-9,9,-9,13,7,3,3
}3x>0000YBTj,1,-1,-1,0,0,0,-1,19.45907935516567,YBTxj30000}>,-19.45907935516567,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,13,5,5,3
{3sUJn2nGR3$,1,-1,0,0,1,-1,0,20.196044949331878,UJGRsnn323{$,-20.196044949331878,-1,1,0,0,-1,1,0,6,-6,6,-6,6,-6,13,7,3,3
]37g=2QwKNIr,1,-1,-1,0,0,0,-1,20.196044949331878,QKNIgwr372]=,-20.196044949331878,-1,1,1,0,0,0,1,6,-6,6,-6,6,-6,13,7,3,3
@o2bk4k17P45,1,0,-1,0,1,1,2,17.45907935516567,Pobkk241745@,-17.45907935516567,-1,0,1,0,-1,-1,-2,12,-12,12,-12,12,-12,13,5,6,2
@7%s7gdyJ3Cc,1,-1,-1,0,1,0,0,19.45907935516567,JCsgdyc773@%,-19.45907935516567,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,13,7,3,3
:17p3l[047Fs,1,-1,-1,0,1,0,0,17.87411685444451,Fpls173047:[,-17.87411685444451,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,13,4,6,3
)r6j6qO;3u13,1,-1,-1,1,2,1,3,18.45907935516567,Orjqu66313);,-18.45907935516567,-1,1,1,-1,-2,-1,-3,12,-12,12,-12,12,-12,13,5,5,3
)1su1627*3VM,1,-1,-1,0,1,0,0,18.45907935516567,VMsu116273)*,-18.45907935516567,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,13,4,6,3
(8p)16lTHl7D,1,-1,-1,0,1,0,0,20.196044949331878,THDpll8167(),-20.196044949331878,-1,1,1,0,-1,0,0,9,-9,9,-9,9,-9,13,6,4,3
%03ryE1U6A?2,1,-1,0,0,1,0,1,19.45907935516567,EUAry03162%?,-19.45907935516567,-1,1,0,0,-1,0,-1,9,-9,9,-9,9,-9,13,5,5,3
$80vp6Jg2UHG,1,0,-1,0,1,1,2,19.781007450053025,JUHGvpg8062$,-19.781007450053025,-1,0,1,0,-1,-1,-2,9,-9,9,-9,9,-9,13,7,4,2
$7fsuS<4luth,1,-1,-1,1,0,-1,-1,16.651724433108058,Sfsuluth74$<,-16.651724433108058,-1,1,1,-1,0,1,1,6,-6,6,-6,6,-6,13,8,2,3
!8g58h!T2L5f,1,-1,-1,-1,2,0,0,19.45907935516567,TLghf85825!!,-19.45907935516567,-1,1,1,1,-2,0,0,15,-15,15,-15,15,-15,13,5,5,3
!661brb4&MUa,1,-1,-1,0,1,0,0,19.781007450053025,MUbrba6614!&,-19.781007450053025,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,13,6,4,3
y3'|k10Cd3EKC,0,0,-2,0,1,0,-1,22.003399871389476,CEKCykd3103'|,-22.003399871389476,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,7,4,3
xx5gj%0D_7wXS,0,0,-2,0,1,0,-1,21.68147177650212,DXSxxgjw507%_,-21.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,8,3,3
wfa3_q%nK3Tdi,0,0,-2,0,1,-1,-2,19.45907935516567,KTwfaqndi33_%,-19.45907935516567,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,14,9,2,3
w2w;0xN5?7PbR,0,0,-2,1,2,0,1,22.003399871389476,NPRwwxb2057;?,-22.003399871389476,0,0,2,-1,-2,0,-1,9,-9,9,-9,9,-9,14,7,4,3
w[h2~h03sGVS2,0,0,-2,0,1,0,-1,22.003399871389476,GVSwhhs2032[~,-22.003399871389476,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,7,4,3
"v,8j1#or6Oe2u",0,0,-2,0,2,0,0,19.68147177650212,"Ovjoreu8162,#",-19.68147177650212,0,0,2,0,-2,0,0,12,-12,12,-12,12,-12,14,7,4,3
u1j!*po0MOjcx,0,0,-1,0,2,0,1,19.45907935516567,MOujpojcx10!*,-19.45907935516567,0,0,1,0,-2,0,-1,9,-9,9,-9,9,-9,14,9,2,3
"tw5~8ur72I,l7",0,0,-2,0,1,0,-1,19.944506182335914,"Itwurl58727~,",-19.944506182335914,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,6,5,3
s+_q3f85B0UtH,0,0,-1,0,1,0,0,22.003399871389476,BUHsqft3850+_,-22.003399871389476,0,0,1,0,-1,0,0,12,-12,12,-12,12,-12,14,7,4,3
"rj=,5bqmvXTMB",0,0,-2,0,0,0,-2,19.68147177650212,"XTMBrjbqmv5=,",-19.68147177650212,0,0,2,0,0,0,2,3,-3,3,-3,3,-3,14,10,1,3
qfy:106U&XPF4,0,0,-2,0,0,0,-2,22.003399871389476,UXPFqfy1064:&,-22.003399871389476,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,14,7,4,3
q01e?e*SYLCCF,0,0,-2,0,1,0,-1,20.68147177650212,SYLCCFqee01?*,-20.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,9,2,3
p34v2%6W%UKJH,0,0,-2,0,1,0,-1,21.26643427722327,WUKJHpv3426%%,-21.26643427722327,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,7,4,3
nw08~mcKTgA6a,0,0,-1,0,1,0,0,20.68147177650212,KTAnwmcga086~,-20.68147177650212,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,14,9,3,2
n\17nqp5HJY'U,0,0,-1,0,1,0,0,22.003399871389476,HJYUnnqp175\',-22.003399871389476,0,0,1,0,-1,0,0,9,-9,9,-9,9,-9,14,8,3,3
n$3w^8ob7XWXN,0,0,-2,0,1,0,-1,22.003399871389476,XWXNnwob387$^,-22.003399871389476,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,8,3,3
mp&/6wCKAh62e,0,0,-2,0,1,0,-1,21.68147177650212,CKAmpwhe662&/,-21.68147177650212,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,14,8,3,3
mb274^JpNN3;y,0,0,-1,0,0,1,0,22.003399871389476,JNNmbpy2743^;,-22.003399871389476,0,0,1,0,0,-1,0,6,-6,6,-6,6,-6,14,7,4,3
m|6fx6>PsU67M,0,0,-2,0,2,0,0,22.003399871389476,PUMmfxs6667|>,-22.003399871389476,0,0,2,0,-2,0,0,9,-9,9,-9,9,-9,14,7,4,3
k03~WgY07O>0V,0,0,-2,0,1,0,-1,21.26643427722327,WYOVkg03070~>,-21.26643427722327,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,6,5,3
k>8ioy4x6r;IR,0,0,-2,0,1,-1,-2,20.68147177650212,IRkioyxr846>;,-20.68147177650212,0,0,2,0,-1,1,2,12,-12,12,-12,12,-12,14,8,3,3
j0*s7451\5ELE,0,0,-2,0,0,0,-2,20.68147177650212,ELEjs074515*\,-20.68147177650212,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,14,5,6,3
"j,x0(er8n6vOw",0,0,-2,1,1,0,0,18.87411685444451,"Ojxernvw086,(",-18.87411685444451,0,0,2,-1,-1,0,0,12,-12,12,-12,12,-12,14,8,3,3
igv5e5e*31?Q0,0,0,-2,0,1,0,-1,19.944506182335914,Qigvee55310*?,-19.944506182335914,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,6,5,3
h28`2s0NQ1y/X,0,0,-1,0,1,1,1,21.68147177650212,NQXhsy28201`/,-21.68147177650212,0,0,1,0,-1,-1,-1,12,-12,12,-12,12,-12,14,6,5,3
b7<kF4B{N4sqp,0,0,-3,0,2,0,-1,21.68147177650212,FBNbksqp744<{,-21.68147177650212,0,0,3,0,-2,0,1,12,-12,12,-12,12,-12,14,8,3,3
avw83&S>tMWue,0,0,-2,0,0,-1,-3,20.68147177650212,SMWavwtue83&>,-20.68147177650212,0,0,2,0,0,1,3,6,-6,6,-6,6,-6,14,9,2,3
ad54~ON72Q:pk,0,0,-2,0,1,-1,-2,22.003399871389476,ONQadpk5472~:,-22.003399871389476,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,14,7,4,3
a6&*ws301xQgb,0,0,-2,1,1,1,1,19.68147177650212,Qawsxgb6301&*,-19.68147177650212,0,0,2,-1,-1,-1,-1,6,-6,6,-6,6,-6,14,7,4,3
8?1-n5DX7Po7H,0,0,-2,0,1,0,-1,21.26643427722327,DXPHno81577?-,-21.26643427722327,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,14,6,5,3
7m71~5d4\OU8P,0,0,-2,0,3,1,2,20.68147177650212,OUPmd771548~\,-20.68147177650212,0,0,2,0,-3,-1,-2,12,-12,12,-12,12,-12,14,5,6,3
7a|7]KBh02N0q,0,0,-2,0,1,1,0,21.68147177650212,KBNahq77020|],-21.68147177650212,0,0,2,0,-1,-1,0,12,-12,12,-12,12,-12,14,6,5,3
7_6cp`1RX72Ij,0,0,-2,0,1,0,-1,21.68147177650212,RXIcpj76172_`,-21.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,6,5,3
6l)`7YFpx8R5f,0,0,-2,0,1,0,-1,22.003399871389476,YFRlpxf6785)`,-22.003399871389476,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,14,7,4,3
-68m6dC6>cadJ,1,-1,-1,1,1,0,1,21.26643427722327,CJmdcad6866->,-21.26643427722327,-1,1,1,-1,-1,0,-1,9,-9,9,-9,9,-9,14,7,4,3
634|vl43?v5LG,0,0,-2,0,1,0,-1,20.68147177650212,LGvlv634435|?,-20.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,5,6,3
60l$3=CMkvWEU,0,0,-2,0,0,0,-2,21.68147177650212,CMWEUlkv603$=,-21.68147177650212,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,14,8,3,3
6_7pa58KMx332,0,0,-1,0,1,0,0,19.45907935516567,KMpax6758332_,-19.45907935516567,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,14,5,7,2
6]yr0T{R6Aimv,0,0,-2,-1,2,-1,-2,21.68147177650212,TRAyrimv606]{,-21.68147177650212,0,0,2,1,-2,1,2,12,-12,12,-12,12,-12,14,8,3,3
6:}0uo4s85Qo2,0,0,-1,0,1,1,1,19.68147177650212,Quoso604852:},-19.68147177650212,0,0,1,0,-1,-1,-1,9,-9,9,-9,9,-9,14,5,6,3
5xxb-6<07ONRh,0,0,-2,0,0,0,-2,22.003399871389476,ONRxxbh5607-<,-22.003399871389476,0,0,2,0,0,0,2,6,-6,6,-6,6,-6,14,7,4,3
5u|3jn@23S54a,0,0,-2,0,1,1,0,19.68147177650212,Sujna532354|@,-19.68147177650212,0,0,2,0,-1,-1,0,12,-12,12,-12,12,-12,14,5,6,3
5n2`550{Dy6w3,0,0,-2,0,2,0,0,18.87411685444451,Dnyw5255063`{,-18.87411685444451,0,0,2,0,-2,0,0,9,-9,9,-9,9,-9,14,4,7,3
"544p5,ftA32Q!",0,0,-1,0,2,-1,0,20.68147177650212,"AQpft544532,!",-20.68147177650212,0,0,1,0,-2,1,0,9,-9,9,-9,9,-9,14,5,6,3
4uq4o&a_8XYQJ,0,0,-2,0,1,1,0,22.003399871389476,XYQJuqoa448&_,-22.003399871389476,0,0,2,0,-1,-1,0,12,-12,12,-12,12,-12,14,8,3,3
4mm8:5j6A^dP4,0,0,-3,0,2,1,0,21.26643427722327,APmmjd48564:^,-21.26643427722327,0,0,3,0,-2,-1,0,12,-12,12,-12,12,-12,14,6,5,3
42os!?PUsJgfK,0,0,-2,0,0,-1,-3,21.26643427722327,PUJKossgf42!?,-21.26643427722327,0,0,2,0,0,1,3,6,-6,6,-6,6,-6,14,9,2,3
42^:vxJKyQ28g,0,0,-2,0,1,0,-1,22.003399871389476,JKQvxyg4228^:,-22.003399871389476,0,0,2,0,-1,0,1,6,-6,6,-6,6,-6,14,7,4,3
3j?@6gdmLQx6V,0,0,-2,0,1,0,-1,21.68147177650212,LQVjgdmx366?@,-21.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,8,3,3
3/2fe/CLa3K78,0,0,-2,0,1,-1,-2,21.68147177650212,CLKfea32378//,-21.68147177650212,0,0,2,0,-1,1,2,9,-9,9,-9,9,-9,14,6,5,3
2xx3i$in<1ED7,0,0,-2,0,2,-1,-1,21.26643427722327,EDxxiin2317$<,-21.26643427722327,0,0,2,0,-2,1,1,12,-12,12,-12,12,-12,14,7,4,3
2x02a.6tnP@8X,0,0,-2,0,1,1,0,21.26643427722327,PXxatn20268.@,-21.26643427722327,0,0,2,0,-1,-1,0,12,-12,12,-12,12,-12,14,6,5,3
2q2f(gve;3Mhb,0,0,-2,0,1,0,-1,18.87411685444451,Mqfgvehb223(;,-18.87411685444451,0,0,2,0,-1,0,1,12,-12,12,-12,12,-12,14,8,3,3
1ws76v=ld.4Ys,0,0,-3,0,1,0,-2,19.68147177650212,Ywsvlds1764=.,-19.68147177650212,0,0,3,0,-1,0,2,12,-12,12,-12,12,-12,14,7,4,3
1e7v3\4tD6o8|,0,0,-1,1,2,1,3,19.68147177650212,Devto173468\|,-19.68147177650212,0,0,1,-1,-2,-1,-3,12,-12,12,-12,12,-12,14,5,6,3
1aw}j!TOQwt8f,0,0,-2,0,1,-1,-2,20.68147177650212,TOQawjwtf18}!,-20.68147177650212,0,0,2,0,-1,1,2,12,-12,12,-12,12,-12,14,9,2,3
1848*f:4jMMXe,0,0,-2,0,0,1,-1,21.68147177650212,MMXfje18484*:,-21.68147177650212,0,0,2,0,0,-1,1,6,-6,6,-6,6,-6,14,6,5,3
1:sj202X$4vVG,0,0,-2,0,1,0,-1,21.68147177650212,XVGsjv12024:$,-21.68147177650212,0,0,2,0,-1,0,1,9,-9,9,-9,9,-9,14,6,5,3
0d6'b%7YDou36,0,0,-2,0,2,0,0,21.26643427722327,YDdbou06736'%,-21.26643427722327,0,0,2,0,-2,0,0,9,-9,9,-9,9,-9,14,6,5,3
06o$uk&CySC1G,0,0,-2,0,1,-1,-2,22.003399871389476,CSCGouky061$&,-22.003399871389476,0,0,2,0,-1,1,2,12,-12,12,-12,12,-12,14,8,3,3
=d4mA]TLVkTK3,1,-1,-2,1,1,0,0,20.68147177650212,ATLVTKdmk43=],-20.68147177650212,-1,1,2,-1,-1,0,0,9,-9,9,-9,9,-9,14,9,2,3
<r456wcv1a\JS,1,-1,-1,0,1,1,1,21.26643427722327,JSrwcva4561<\,-21.26643427722327,-1,1,1,0,-1,-1,-1,12,-12,12,-12,12,-12,14,7,4,3
\&q46utKkSCJW,1,-1,-1,0,1,0,0,21.26643427722327,KSCJWqutk46\&,-21.26643427722327,-1,1,1,0,-1,0,0,6,-6,6,-6,6,-6,14,9,2,3
[f1omVd2.0kmi,1,-1,-1,1,1,-1,0,18.87411685444451,Vfomdkmi120[.,-18.87411685444451,-1,1,1,-1,-1,1,0,9,-9,9,-9,9,-9,14,8,3,3
@f$70Nw4YqlcT,1,-1,-1,0,1,1,1,21.68147177650212,NYTfwqlc704@$,-21.68147177650212,-1,1,1,0,-1,-1,-1,9,-9,9,-9,9,-9,14,8,3,3
;qypar67rO-2i,1,-1,-1,1,1,0,1,18.87411685444451,Oqyparri672;-,-18.87411685444451,-1,1,1,-1,-1,0,-1,9,-9,9,-9,9,-9,14,8,3,3
