originalPassword,symbolStart,chunks,characters,unsentenceLikeCaps,mixedCharacterString,pronounceable,lpd,entropy,permutedPassword,newentropy,newsymbolStart,newchunks,newcharacters,newunsentenceLikeCaps,newmixedCharacterString,newpronounceable,newlpd,ipadkeystrokes,newipadkeystrokes,androidkeystrokes,newandroidkeystrokes,desktopkeystrokes,newdesktopkeystrokes,passwordlength,numLetters,numNumbers,numSymbols
55my<8`0sI7,0,1,-2,1,1,-1,0,14.75863963702458,Imys55807<`,-14.75863963702458,0,-1,2,-1,-1,1,0,6,-6,6,-6,6,-6,11,4,5,2
5|2t71Yk4&a,0,1,-1,0,1,0,1,14.75863963702458,Ytka52714|&,-14.75863963702458,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,11,4,5,2
5]w8g?WJ1Ba,0,1,-2,0,2,0,1,16.49560523119078,WJBwga581]?,-16.49560523119078,0,-1,2,0,-2,0,-1,10,-10,10,-10,10,-10,11,6,3,2
4xi81n$5H[3,0,1,-2,0,1,1,1,14.75863963702458,Hxin48153$[,-14.75863963702458,0,-1,2,0,-1,-1,-1,9,-9,9,-9,9,-9,11,4,5,2
4wf:37~bXWI,0,1,-2,0,0,0,-1,16.49560523119078,XWIwfb437:~,-16.49560523119078,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,11,6,3,2
2w#gR8N&kgH,0,1,-3,1,1,0,0,16.08056773191194,RNHwgkg28#&,-16.08056773191194,0,-1,3,-1,-1,0,0,10,-10,10,-10,10,-10,11,7,2,2
2sgk^`Q25bp,0,1,-2,0,1,0,0,14.75863963702458,Qsgkbp225^`,-14.75863963702458,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,11,6,3,2
2c=rh4uG^6a,0,1,-2,1,1,0,1,14.75863963702458,Gcrhua246=^,-14.75863963702458,0,-1,2,-1,-1,0,-1,10,-10,10,-10,10,-10,11,6,3,2
1rj}{22OB12,0,1,-1,0,1,0,1,15.343602137745734,OBrj12212}{,-15.343602137745734,0,-1,1,0,-1,0,-1,6,-6,6,-6,6,-6,11,4,5,2
0t*w#33P3oF,0,1,-2,0,1,0,0,16.08056773191194,PFtwo0333*#,-16.08056773191194,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,11,5,4,2
0l:DucTW1@I,0,1,-2,0,0,0,-1,16.08056773191194,DTWIluc01:@,-16.08056773191194,0,-1,2,0,0,0,1,7,-7,7,-7,7,-7,11,7,2,2
0d0)!vDQ1lC,0,1,-1,0,2,0,2,16.49560523119078,DQCdvl001)!,-16.49560523119078,0,-1,1,0,-2,0,-2,7,-7,7,-7,7,-7,11,6,3,2
==6uxwnDjsc,1,0,-1,1,0,0,1,11.951284714966974,Duxwnjsc6==,-11.951284714966974,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,11,8,1,2
<2lau$31L5h,1,0,-2,0,1,0,0,15.080567731911941,Llauh2315<$,-15.080567731911941,-1,0,2,0,-1,0,0,7,-7,7,-7,7,-7,11,5,4,2
+h01xqXn^6A,1,0,-1,0,1,0,1,16.08056773191194,XAhxqn016+^,-16.08056773191194,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,11,6,3,2
_g5q24n!nPW,1,0,-2,0,1,0,0,16.08056773191194,PWgqnn524_!,-16.08056773191194,-1,0,2,0,-1,0,0,10,-10,10,-10,10,-10,11,6,3,2
[f47a$NKRd2,1,0,-2,0,1,1,1,16.49560523119078,NKRfad472[$,-16.49560523119078,-1,0,2,0,-1,-1,-1,9,-9,9,-9,9,-9,11,6,3,2
[)u166sL6o2,1,0,-1,1,1,1,3,14.75863963702458,Luso16662[),-14.75863963702458,-1,0,1,-1,-1,-1,-3,9,-9,9,-9,9,-9,11,4,5,2
;u5vm3'p8WO,1,0,-1,0,2,0,2,16.08056773191194,WOuvmp538;',-16.08056773191194,-1,0,1,0,-2,0,-2,10,-10,10,-10,10,-10,11,6,3,2
%ft24oV8SeT,1,0,0,0,1,0,2,15.49560523119078,VSTftoe248%,-15.49560523119078,-1,0,0,0,-1,0,-2,7,-7,7,-7,7,-7,11,7,3,1
y/[773d7x7Nl,0,1,-1,0,1,1,2,16.343602137745734,Nydxl77377/[,-16.343602137745734,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,5,5,2
wd18f`0Vp70!,0,1,0,0,2,0,3,16.343602137745734,Vwdfp18070`!,-16.343602137745734,0,-1,0,0,-2,0,-3,6,-6,6,-6,6,-6,12,5,5,2
w32&3^i0W1uU,0,1,-1,0,1,1,2,17.343602137745734,WUwiu32301&^,-17.343602137745734,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,5,5,2
w01{812yF|51,0,1,-1,1,0,0,1,14.536247215688121,Fwy0181251{|,-14.536247215688121,0,-1,1,-1,0,0,-1,3,-3,3,-3,3,-3,12,3,7,2
vm5$pcKC;J7F,0,1,-2,0,1,0,0,17.665530232633095,KCJFvmpc57$;,-17.665530232633095,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,12,8,2,2
v2w>gf5vB0-6,0,1,-1,1,2,0,3,16.343602137745734,Bvwgfv2506>-,-16.343602137745734,0,-1,1,-1,-2,0,-3,9,-9,9,-9,9,-9,12,6,4,2
u\dp2@1NKjF1,0,1,-1,0,1,1,2,18.08056773191194,NKFudpj211\@,-18.08056773191194,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,12,7,3,2
p]2>5aDMYOht,0,1,-1,0,0,0,0,17.665530232633095,DMYOpaht25]>,-17.665530232633095,0,-1,1,0,0,0,0,1,-1,1,-1,1,-1,12,8,2,2
n-bm305>DSqn,0,1,-1,0,0,0,0,17.343602137745734,DSnbmqn305->,-17.343602137745734,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,12,7,3,2
"n0.140,DBRs6",0,1,-2,0,0,0,-1,17.343602137745734,"DBRns01406.,",-17.343602137745734,0,-1,2,0,0,0,1,3,-3,3,-3,3,-3,12,5,5,2
mn<)08cuMh6q,0,1,-1,1,1,-1,1,15.75863963702458,Mmncuhq086<),-15.75863963702458,0,-1,1,-1,-1,1,-1,4,-4,4,-4,4,-4,12,7,3,2
ja[*8kAHC6O5,0,1,-1,0,1,-1,0,18.08056773191194,AHCOjak865[*,-18.08056773191194,0,-1,1,0,-1,1,0,6,-6,6,-6,6,-6,12,7,3,2
i81_jL0BG$63,0,1,-1,0,1,1,2,17.343602137745734,LBGij81063_$,-17.343602137745734,0,-1,1,0,-1,-1,-2,6,-6,6,-6,6,-6,12,5,5,2
i81:fE}sKX0a,0,1,-2,1,1,0,1,18.08056773191194,EKXifsa810:},-18.08056773191194,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,12,7,3,2
i0b!4vHJl*5J,0,1,-1,0,1,1,2,18.08056773191194,HJJibvl045!*,-18.08056773191194,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,7,3,2
h1v2p}jTu#A1,0,1,-1,0,1,0,1,17.343602137745734,TAhvpju121}#,-17.343602137745734,0,-1,1,0,-1,0,-1,12,-12,12,-12,12,-12,12,7,3,2
g6m{14e)HN4G,0,1,-1,0,2,1,3,18.08056773191194,HNGgme6144{),-18.08056773191194,0,-1,1,0,-2,-1,-3,10,-10,10,-10,10,-10,12,6,4,2
f$w7x63{M64P,0,1,-1,-1,2,0,1,17.343602137745734,MPfwx76364${,-17.343602137745734,0,-1,1,1,-2,0,-1,10,-10,10,-10,10,-10,12,5,5,2
do|48n}7Ow5N,0,1,-2,-1,1,-1,-2,17.665530232633095,ONdonw4875|},-17.665530232633095,0,-1,2,1,-1,1,2,7,-7,7,-7,7,-7,12,6,4,2
d51)u4;X3wrf,0,1,-2,0,1,1,1,16.343602137745734,Xduwrf5143);,-16.343602137745734,0,-1,2,0,-1,-1,-1,7,-7,7,-7,7,-7,12,6,4,2
"c3:,dtP1E5NL",0,1,-1,0,1,1,2,18.08056773191194,"PENLcdt315:,",-18.08056773191194,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,7,3,2
b@w.7My088b3,0,1,-1,0,1,0,1,16.343602137745734,Mbwyb70883@.,-16.343602137745734,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,12,5,5,2
at6/7%64XVDI,0,1,-1,0,0,-1,-1,17.665530232633095,XVDIat6764/%,-17.665530232633095,0,-1,1,0,0,1,1,1,-1,1,-1,1,-1,12,6,4,2
8o8n:)JS5Vi7,0,1,-1,0,2,0,2,18.08056773191194,JSVoni8857:),-18.08056773191194,0,-1,1,0,-2,0,-2,12,-12,12,-12,12,-12,12,6,4,2
8n$#1aJ0PR0m,0,1,-1,0,1,1,2,18.08056773191194,JPRnam8100$#,-18.08056773191194,0,-1,1,0,-1,-1,-2,10,-10,10,-10,10,-10,12,6,4,2
6n04%Ei'Hm3V,0,1,-2,-1,2,0,0,18.08056773191194,EHVnim6043%',-18.08056773191194,0,-1,2,1,-2,0,0,10,-10,10,-10,10,-10,12,6,4,2
6h^xi+K1f4Eu,0,1,-2,-1,1,1,0,17.343602137745734,KEhxifu614^+,-17.343602137745734,0,-1,2,1,-1,-1,0,13,-13,13,-13,13,-13,12,7,3,2
6f+#1yj70KbQ,0,1,-1,0,1,1,2,17.665530232633095,KQfyjb6170+#,-17.665530232633095,0,-1,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,6,4,2
61pf{&4Q223l,0,1,-1,0,1,0,1,15.75863963702458,Qpfl614223{&,-15.75863963702458,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,12,4,6,2
5|~7erw43A2q,0,1,-1,0,1,0,1,16.343602137745734,Aerwq57432|~,-16.343602137745734,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,12,5,5,2
5.bs1jyCf3O<,0,1,0,0,1,0,2,17.343602137745734,CObsjyf513.<,-17.343602137745734,0,-1,0,0,-1,0,-2,9,-9,9,-9,9,-9,12,7,3,2
4ndc6&2/B8XL,0,1,-1,0,2,0,2,18.08056773191194,BXLndc4628&/,-18.08056773191194,0,-1,1,0,-2,0,-2,7,-7,7,-7,7,-7,12,6,4,2
4m_hv6$d8lAX,0,1,-2,0,1,0,0,17.343602137745734,AXmhvdl468_$,-17.343602137745734,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,12,7,3,2
4]f`q17RBEO4,0,1,-1,0,1,0,1,17.665530232633095,RBEOfq4174]`,-17.665530232633095,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,12,6,4,2
3q6`56TM)DGF,0,1,-2,1,1,0,1,16.343602137745734,TMDGFq3656`),-16.343602137745734,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,12,6,4,2
3g1g73t<oM)J,0,1,-1,0,1,0,1,17.665530232633095,MJggto3173<),-17.665530232633095,0,-1,1,0,-1,0,-1,13,-13,13,-13,13,-13,12,6,4,2
3-b7d2B1;M6e,0,1,-2,-1,2,1,1,17.343602137745734,BMbde37216-;,-17.343602137745734,0,-1,2,1,-2,-1,-1,13,-13,13,-13,13,-13,12,5,5,2
35ogi78>e&C4,0,1,-1,0,1,0,1,16.343602137745734,Cogie35784>&,-16.343602137745734,0,-1,1,0,-1,0,-1,9,-9,9,-9,9,-9,12,5,5,2
34e?4;7k0FH4,0,1,-1,0,1,1,2,16.343602137745734,FHek344704?;,-16.343602137745734,0,-1,1,0,-1,-1,-2,9,-9,9,-9,9,-9,12,4,6,2
2n:!8030QNJu,0,1,-1,0,0,0,0,17.343602137745734,QNJnu28030:!,-17.343602137745734,0,-1,1,0,0,0,0,4,-4,4,-4,4,-4,12,5,5,2
2'l6x7)tye6Y,0,1,-2,0,2,0,1,16.343602137745734,Ylxtye2676'),-16.343602137745734,0,-1,2,0,-2,0,-1,10,-10,10,-10,10,-10,12,6,4,2
2d=ngvlU00_r,0,1,-1,1,0,0,1,15.75863963702458,Udngvlr200=_,-15.75863963702458,0,-1,1,-1,0,0,-1,7,-7,7,-7,7,-7,12,7,3,2
27j5(xPHN$LD,0,1,-2,1,1,0,1,17.343602137745734,PHNLDjx275($,-17.343602137745734,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,12,7,3,2
1k1~!of6I15Y,0,1,-1,-1,2,0,1,17.343602137745734,IYkof11615~!,-17.343602137745734,0,-1,1,1,-2,0,-1,10,-10,10,-10,10,-10,12,5,5,2
1g25_3A$IFbN,0,1,-2,0,1,0,0,17.665530232633095,AIFNgb1253_$,-17.665530232633095,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,12,6,4,2
0j36-sL)CHNC,0,1,-2,1,1,0,1,17.343602137745734,LCHNCjs036-),-17.343602137745734,0,-1,2,-1,-1,0,-1,7,-7,7,-7,7,-7,12,7,3,2
07i<{wuV5weo,0,1,-1,1,1,0,2,15.75863963702458,Viwuweo075<{,-15.75863963702458,0,-1,1,-1,-1,0,-2,7,-7,7,-7,7,-7,12,7,3,2
~<0rs5scm8pJ,1,0,0,1,1,0,3,15.75863963702458,Jrsscmp058~<,-15.75863963702458,-1,0,0,-1,-1,0,-3,7,-7,7,-7,7,-7,12,7,3,2
}3x>0000YBTj,1,0,-1,0,0,0,0,17.343602137745734,YBTxj30000}>,-17.343602137745734,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,12,5,5,2
{3sUJn2nGR3$,1,0,0,0,1,-1,1,18.08056773191194,UJGRsnn323{$,-18.08056773191194,-1,0,0,0,-1,1,-1,6,-6,6,-6,6,-6,12,7,3,2
]37g=2QwKNIr,1,0,-1,0,0,0,0,18.08056773191194,QKNIgwr372]=,-18.08056773191194,-1,0,1,0,0,0,0,4,-4,4,-4,4,-4,12,7,3,2
@o2bk4k17P45,1,0,-1,0,1,1,2,14.75863963702458,Pobkk241745@,-14.75863963702458,-1,0,1,0,-1,-1,-2,12,-12,12,-12,12,-12,12,5,6,1
@7%s7gdyJ3Cc,1,0,-1,0,1,0,1,17.343602137745734,JCsgdyc773@%,-17.343602137745734,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,12,7,3,2
:17p3l[047Fs,1,0,-1,0,1,0,1,15.75863963702458,Fpls173047:[,-15.75863963702458,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,12,4,6,2
)r6j6qO;3u13,1,0,-1,1,2,1,4,16.343602137745734,Orjqu66313);,-16.343602137745734,-1,0,1,-1,-2,-1,-4,12,-12,12,-12,12,-12,12,5,5,2
)1su1627*3VM,1,0,-1,0,1,0,1,16.343602137745734,VMsu116273)*,-16.343602137745734,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,12,4,6,2
(8p)16lTHl7D,1,0,-1,0,1,0,1,18.08056773191194,THDpll8167(),-18.08056773191194,-1,0,1,0,-1,0,-1,7,-7,7,-7,7,-7,12,6,4,2
%03ryE1U6A?2,1,0,0,0,1,0,2,17.343602137745734,EUAry03162%?,-17.343602137745734,-1,0,0,0,-1,0,-2,9,-9,9,-9,9,-9,12,5,5,2
$80vp6Jg2UHG,1,0,-1,0,1,1,2,17.08056773191194,JUHGvpg8062$,-17.08056773191194,-1,0,1,0,-1,-1,-2,7,-7,7,-7,7,-7,12,7,4,1
$7fsuS<4luth,1,0,-1,1,0,-1,0,14.536247215688121,Sfsuluth74$<,-14.536247215688121,-1,0,1,-1,0,1,0,4,-4,4,-4,4,-4,12,8,2,2
!8g58h!T2L5f,1,0,-1,-1,2,0,1,17.343602137745734,TLghf85825!!,-17.343602137745734,-1,0,1,1,-2,0,-1,13,-13,13,-13,13,-13,12,5,5,2
!661brb4&MUa,1,0,-1,0,1,0,1,17.665530232633095,MUbrba6614!&,-17.665530232633095,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,12,6,4,2
y3'|k10Cd3EKC,0,1,-2,0,1,0,0,19.781007450053025,CEKCykd3103'|,-19.781007450053025,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,7,4,2
xx5gj%0D_7wXS,0,1,-2,0,1,0,0,19.45907935516567,DXSxxgjw507%_,-19.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,8,3,2
wfa3_q%nK3Tdi,0,1,-2,0,1,-1,-1,17.23668693382922,KTwfaqndi33_%,-17.23668693382922,0,-1,2,0,-1,1,1,7,-7,7,-7,7,-7,13,9,2,2
w2w;0xN5?7PbR,0,1,-2,1,2,0,2,19.781007450053025,NPRwwxb2057;?,-19.781007450053025,0,-1,2,-1,-2,0,-2,7,-7,7,-7,7,-7,13,7,4,2
w[h2~h03sGVS2,0,1,-2,0,1,0,0,19.781007450053025,GVSwhhs2032[~,-19.781007450053025,0,-1,2,0,-1,0,0,9,-9,9,-9,9,-9,13,7,4,2
"v,8j1#or6Oe2u",0,1,-2,0,2,0,1,17.45907935516567,"Ovjoreu8162,#",-17.45907935516567,0,-1,2,0,-2,0,-1,10,-10,10,-10,10,-10,13,7,4,2
u1j!*po0MOjcx,0,1,-1,0,2,0,2,17.23668693382922,MOujpojcx10!*,-17.23668693382922,0,-1,1,0,-2,0,-2,7,-7,7,-7,7,-7,13,9,2,2
"tw5~8ur72I,l7",0,1,-2,0,1,0,0,17.722113760999463,"Itwurl58727~,",-17.722113760999463,0,-1,2,0,-1,0,0,9,-9,9,-9,9,-9,13,6,5,2
s+_q3f85B0UtH,0,1,-1,0,1,0,1,19.781007450053025,BUHsqft3850+_,-19.781007450053025,0,-1,1,0,-1,0,-1,10,-10,10,-10,10,-10,13,7,4,2
"rj=,5bqmvXTMB",0,1,-2,0,0,0,-1,17.45907935516567,"XTMBrjbqmv5=,",-17.45907935516567,0,-1,2,0,0,0,1,1,-1,1,-1,1,-1,13,10,1,2
qfy:106U&XPF4,0,1,-2,0,0,0,-1,19.781007450053025,UXPFqfy1064:&,-19.781007450053025,0,-1,2,0,0,0,1,6,-6,6,-6,6,-6,13,7,4,2
q01e?e*SYLCCF,0,1,-2,0,1,0,0,18.45907935516567,SYLCCFqee01?*,-18.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,9,2,2
p34v2%6W%UKJH,0,1,-2,0,1,0,0,19.04404185588683,WUKJHpv3426%%,-19.04404185588683,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,7,4,2
nw08~mcKTgA6a,0,0,-1,0,1,0,0,17.87411685444451,KTAnwmcga086~,-17.87411685444451,0,0,1,0,-1,0,0,4,-4,4,-4,4,-4,13,9,3,1
n\17nqp5HJY'U,0,1,-1,0,1,0,1,19.781007450053025,HJYUnnqp175\',-19.781007450053025,0,-1,1,0,-1,0,-1,7,-7,7,-7,7,-7,13,8,3,2
n$3w^8ob7XWXN,0,1,-2,0,1,0,0,19.781007450053025,XWXNnwob387$^,-19.781007450053025,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,8,3,2
mp&/6wCKAh62e,0,1,-2,0,1,0,0,19.45907935516567,CKAmpwhe662&/,-19.45907935516567,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,13,8,3,2
mb274^JpNN3;y,0,1,-1,0,0,1,1,19.781007450053025,JNNmbpy2743^;,-19.781007450053025,0,-1,1,0,0,-1,-1,4,-4,4,-4,4,-4,13,7,4,2
m|6fx6>PsU67M,0,1,-2,0,2,0,1,19.781007450053025,PUMmfxs6667|>,-19.781007450053025,0,-1,2,0,-2,0,-1,7,-7,7,-7,7,-7,13,7,4,2
k03~WgY07O>0V,0,1,-2,0,1,0,0,19.04404185588683,WYOVkg03070~>,-19.04404185588683,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,6,5,2
k>8ioy4x6r;IR,0,1,-2,0,1,-1,-1,18.45907935516567,IRkioyxr846>;,-18.45907935516567,0,-1,2,0,-1,1,1,10,-10,10,-10,10,-10,13,8,3,2
j0*s7451\5ELE,0,1,-2,0,0,0,-1,18.45907935516567,ELEjs074515*\,-18.45907935516567,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,13,5,6,2
"j,x0(er8n6vOw",0,1,-2,1,1,0,1,16.651724433108058,"Ojxernvw086,(",-16.651724433108058,0,-1,2,-1,-1,0,-1,10,-10,10,-10,10,-10,13,8,3,2
igv5e5e*31?Q0,0,1,-2,0,1,0,0,17.722113760999463,Qigvee55310*?,-17.722113760999463,0,-1,2,0,-1,0,0,9,-9,9,-9,9,-9,13,6,5,2
h28`2s0NQ1y/X,0,1,-1,0,1,1,2,19.45907935516567,NQXhsy28201`/,-19.45907935516567,0,-1,1,0,-1,-1,-2,10,-10,10,-10,10,-10,13,6,5,2
b7<kF4B{N4sqp,0,1,-3,0,2,0,0,19.45907935516567,FBNbksqp744<{,-19.45907935516567,0,-1,3,0,-2,0,0,10,-10,10,-10,10,-10,13,8,3,2
avw83&S>tMWue,0,1,-2,0,0,-1,-2,18.45907935516567,SMWavwtue83&>,-18.45907935516567,0,-1,2,0,0,1,2,4,-4,4,-4,4,-4,13,9,2,2
ad54~ON72Q:pk,0,1,-2,0,1,-1,-1,19.781007450053025,ONQadpk5472~:,-19.781007450053025,0,-1,2,0,-1,1,1,7,-7,7,-7,7,-7,13,7,4,2
a6&*ws301xQgb,0,1,-2,1,1,1,2,17.45907935516567,Qawsxgb6301&*,-17.45907935516567,0,-1,2,-1,-1,-1,-2,4,-4,4,-4,4,-4,13,7,4,2
8?1-n5DX7Po7H,0,1,-2,0,1,0,0,19.04404185588683,DXPHno81577?-,-19.04404185588683,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,13,6,5,2
7m71~5d4\OU8P,0,1,-2,0,3,1,3,18.45907935516567,OUPmd771548~\,-18.45907935516567,0,-1,2,0,-3,-1,-3,10,-10,10,-10,10,-10,13,5,6,2
7a|7]KBh02N0q,0,1,-2,0,1,1,1,19.45907935516567,KBNahq77020|],-19.45907935516567,0,-1,2,0,-1,-1,-1,10,-10,10,-10,10,-10,13,6,5,2
7_6cp`1RX72Ij,0,1,-2,0,1,0,0,19.45907935516567,RXIcpj76172_`,-19.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,6,5,2
6l)`7YFpx8R5f,0,1,-2,0,1,0,0,19.781007450053025,YFRlpxf6785)`,-19.781007450053025,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,13,7,4,2
-68m6dC6>cadJ,1,0,-1,1,1,0,2,19.04404185588683,CJmdcad6866->,-19.04404185588683,-1,0,1,-1,-1,0,-2,7,-7,7,-7,7,-7,13,7,4,2
634|vl43?v5LG,0,1,-2,0,1,0,0,18.45907935516567,LGvlv634435|?,-18.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,5,6,2
60l$3=CMkvWEU,0,1,-2,0,0,0,-1,19.45907935516567,CMWEUlkv603$=,-19.45907935516567,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,13,8,3,2
6_7pa58KMx332,0,0,-1,0,1,0,0,16.651724433108058,KMpax6758332_,-16.651724433108058,0,0,1,0,-1,0,0,6,-6,6,-6,6,-6,13,5,7,1
6]yr0T{R6Aimv,0,1,-2,-1,2,-1,-1,19.45907935516567,TRAyrimv606]{,-19.45907935516567,0,-1,2,1,-2,1,1,10,-10,10,-10,10,-10,13,8,3,2
6:}0uo4s85Qo2,0,1,-1,0,1,1,2,17.45907935516567,Quoso604852:},-17.45907935516567,0,-1,1,0,-1,-1,-2,9,-9,9,-9,9,-9,13,5,6,2
5xxb-6<07ONRh,0,1,-2,0,0,0,-1,19.781007450053025,ONRxxbh5607-<,-19.781007450053025,0,-1,2,0,0,0,1,4,-4,4,-4,4,-4,13,7,4,2
5u|3jn@23S54a,0,1,-2,0,1,1,1,17.45907935516567,Sujna532354|@,-17.45907935516567,0,-1,2,0,-1,-1,-1,10,-10,10,-10,10,-10,13,5,6,2
5n2`550{Dy6w3,0,1,-2,0,2,0,1,16.651724433108058,Dnyw5255063`{,-16.651724433108058,0,-1,2,0,-2,0,-1,9,-9,9,-9,9,-9,13,4,7,2
"544p5,ftA32Q!",0,1,-1,0,2,-1,1,18.45907935516567,"AQpft544532,!",-18.45907935516567,0,-1,1,0,-2,1,-1,9,-9,9,-9,9,-9,13,5,6,2
4uq4o&a_8XYQJ,0,1,-2,0,1,1,1,19.781007450053025,XYQJuqoa448&_,-19.781007450053025,0,-1,2,0,-1,-1,-1,10,-10,10,-10,10,-10,13,8,3,2
4mm8:5j6A^dP4,0,1,-3,0,2,1,1,19.04404185588683,APmmjd48564:^,-19.04404185588683,0,-1,3,0,-2,-1,-1,12,-12,12,-12,12,-12,13,6,5,2
42os!?PUsJgfK,0,1,-2,0,0,-1,-2,19.04404185588683,PUJKossgf42!?,-19.04404185588683,0,-1,2,0,0,1,2,4,-4,4,-4,4,-4,13,9,2,2
42^:vxJKyQ28g,0,1,-2,0,1,0,0,19.781007450053025,JKQvxyg4228^:,-19.781007450053025,0,-1,2,0,-1,0,0,4,-4,4,-4,4,-4,13,7,4,2
3j?@6gdmLQx6V,0,1,-2,0,1,0,0,19.45907935516567,LQVjgdmx366?@,-19.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,8,3,2
3/2fe/CLa3K78,0,1,-2,0,1,-1,-1,19.45907935516567,CLKfea32378//,-19.45907935516567,0,-1,2,0,-1,1,1,9,-9,9,-9,9,-9,13,6,5,2
2xx3i$in<1ED7,0,1,-2,0,2,-1,0,19.04404185588683,EDxxiin2317$<,-19.04404185588683,0,-1,2,0,-2,1,0,12,-12,12,-12,12,-12,13,7,4,2
2x02a.6tnP@8X,0,1,-2,0,1,1,1,19.04404185588683,PXxatn20268.@,-19.04404185588683,0,-1,2,0,-1,-1,-1,10,-10,10,-10,10,-10,13,6,5,2
2q2f(gve;3Mhb,0,1,-2,0,1,0,0,16.651724433108058,Mqfgvehb223(;,-16.651724433108058,0,-1,2,0,-1,0,0,10,-10,10,-10,10,-10,13,8,3,2
1ws76v=ld.4Ys,0,1,-3,0,1,0,-1,17.45907935516567,Ywsvlds1764=.,-17.45907935516567,0,-1,3,0,-1,0,1,10,-10,10,-10,10,-10,13,7,4,2
1e7v3\4tD6o8|,0,1,-1,1,2,1,4,17.45907935516567,Devto173468\|,-17.45907935516567,0,-1,1,-1,-2,-1,-4,12,-12,12,-12,12,-12,13,5,6,2
1aw}j!TOQwt8f,0,1,-2,0,1,-1,-1,18.45907935516567,TOQawjwtf18}!,-18.45907935516567,0,-1,2,0,-1,1,1,10,-10,10,-10,10,-10,13,9,2,2
1848*f:4jMMXe,0,1,-2,0,0,1,0,19.45907935516567,MMXfje18484*:,-19.45907935516567,0,-1,2,0,0,-1,0,4,-4,4,-4,4,-4,13,6,5,2
1:sj202X$4vVG,0,1,-2,0,1,0,0,19.45907935516567,XVGsjv12024:$,-19.45907935516567,0,-1,2,0,-1,0,0,7,-7,7,-7,7,-7,13,6,5,2
0d6'b%7YDou36,0,1,-2,0,2,0,1,19.04404185588683,YDdbou06736'%,-19.04404185588683,0,-1,2,0,-2,0,-1,9,-9,9,-9,9,-9,13,6,5,2
06o$uk&CySC1G,0,1,-2,0,1,-1,-1,19.781007450053025,CSCGouky061$&,-19.781007450053025,0,-1,2,0,-1,1,1,10,-10,10,-10,10,-10,13,8,3,2
=d4mA]TLVkTK3,1,0,-2,1,1,0,1,18.45907935516567,ATLVTKdmk43=],-18.45907935516567,-1,0,2,-1,-1,0,-1,9,-9,9,-9,9,-9,13,9,2,2
<r456wcv1a\JS,1,0,-1,0,1,1,2,19.04404185588683,JSrwcva4561<\,-19.04404185588683,-1,0,1,0,-1,-1,-2,10,-10,10,-10,10,-10,13,7,4,2
\&q46utKkSCJW,1,0,-1,0,1,0,1,19.04404185588683,KSCJWqutk46\&,-19.04404185588683,-1,0,1,0,-1,0,-1,4,-4,4,-4,4,-4,13,9,2,2
